x_center,y_center,mean_correction,count
2.0450007194111937,0.07268146432719327,2.822338155595883,12
2.0450007194111937,0.10119494351953992,2.2989687928896205,6
2.0450007194111937,0.12970842271188657,2.0552934350105265,11
2.0450007194111937,0.15822190190423321,2.783710329536057,3
2.0450007194111937,0.18673538109657983,2.318570465120392,7
2.0450007194111937,0.21524886028892648,3.6768646449242195,13
2.0450007194111937,0.24376233948127313,3.2977508139505662,24
2.0450007194111937,0.2722758186736197,2.246490524492559,8
2.0450007194111937,0.3007892978659664,2.9178932280580034,15
2.0450007194111937,0.329302777058313,2.7932594818081125,9
2.0450007194111937,0.35781625625065966,2.0810836391896532,23
2.0450007194111937,0.3863297354430063,2.9303013708190537,15
2.0450007194111937,0.4148432146353529,2.3648435006514004,2
2.0450007194111937,0.4433566938276996,1.3722014537631606,6
2.0450007194111937,0.4718701730200462,1.8718625644000078,10
2.0450007194111937,0.5003836522123929,2.4156437785928007,14
2.0450007194111937,0.5288971314047395,1.3314623139530009,2
2.0450007194111937,0.5574106105970862,,0
2.0450007194111937,0.5859240897894328,3.168752223578506,4
2.1445245974503555,0.04416798513484664,2.2531187090668614,1
2.1445245974503555,0.07268146432719327,2.1015442698174454,1
2.1445245974503555,0.10119494351953992,2.117906457961611,11
2.1445245974503555,0.12970842271188657,2.2454879872233344,7
2.1445245974503555,0.15822190190423321,2.3587885345449005,6
2.1445245974503555,0.18673538109657983,2.544996304506274,3
2.1445245974503555,0.21524886028892648,3.519789849758214,8
2.1445245974503555,0.24376233948127313,3.4347792019791314,6
2.1445245974503555,0.2722758186736197,2.7998462864687026,10
2.1445245974503555,0.3007892978659664,2.82667281205503,7
2.1445245974503555,0.329302777058313,2.68510397303168,6
2.1445245974503555,0.35781625625065966,1.493625849716365,11
2.1445245974503555,0.3863297354430063,2.9511983499150047,5
2.1445245974503555,0.4148432146353529,1.7297241332291131,4
2.1445245974503555,0.4433566938276996,1.8325484074079872,3
2.1445245974503555,0.4718701730200462,1.981228546155814,3
2.1445245974503555,0.5003836522123929,2.743755091453489,3
2.1445245974503555,0.5288971314047395,3.213833900325505,2
2.1445245974503555,0.5574106105970862,,0
2.1445245974503555,0.5859240897894328,3.1681194842849414,1
2.2440484754895165,0.04416798513484664,2.963157953174261,7
2.2440484754895165,0.07268146432719327,2.846641854587145,5
2.2440484754895165,0.10119494351953992,2.6475913945919216,5
2.2440484754895165,0.12970842271188657,3.0964350365462145,5
2.2440484754895165,0.15822190190423321,2.3994166626356175,6
2.2440484754895165,0.18673538109657983,2.865219650369582,4
2.2440484754895165,0.21524886028892648,3.2817062139211775,6
2.2440484754895165,0.24376233948127313,3.2299959912541367,5
2.2440484754895165,0.2722758186736197,3.174351812677253,2
2.2440484754895165,0.3007892978659664,2.8828025379218594,4
